order_id,order_date,customer_id,customer_name,customer_age,city,state,zone,category,product,sku,quantity,unit_price,gross_sales,coupon_code,discount_amount,gst_rate,net_sales,gst_amount,payment_mode,order_status,sales_channel,sales_employee,delivery_partner,delivery_days,customer_rating,cogs,profit,profit_margin_pct,shipping_charges,invoice_amount
IN240802221,10-Aug-2024,CUST13509,Prachi Iyer,57,Bhubaneswar,Odisha,East,Home & Kitchen,Bedsheet Set,HOM-BED189,1,1799,1799,No Coupon,0.00,0.18,1799.00,323.82,UPI,Delivered,Website,Deepak Yadav,Delhivery,2,5,1206.73,592.27,0.3292,87.00,2209.82
IN240800076,11-Aug-2024,CUST48546,Swati Reddy,28,Mumbai,Maharashtra,West,Home & Kitchen,Mixer Grinder,HOM-MIX913,1,3899,3899,No Coupon,0.00,0.12,3899.00,467.88,COD,Delivered,Marketplace,Rohan Mehta,Ecom Express,3,4,2828.45,1070.55,0.2746,107.00,4473.88
IN240801617,11-Aug-2024,CUST94509,Kiara Tiwari,29,Hyderabad,Telangana,South,Mobiles & Accessories,Phone Cover,MOB-PHO759,2,497,994,No Coupon,0.00,0.12,994.00,119.28,UPI,Delivered,Mobile App,Deepak Yadav,Shadowfax,2,5,788.67,205.33,0.2066,167.00,1280.28
IN240802132,11-Aug-2024,CUST91422,Vihaan Verma,43,Vijayawada,Andhra Pradesh,South,Grocery & Gourmet,Coffee Pack,GRO-COF484,2,909,1818,WELCOME100,100.00,0.12,1718.00,206.16,COD,Delivered,Social Commerce,Nikhil Bansal,Xpressbees,2,3,1351.57,366.43,0.2133,89.00,2013.16
IN240802283,11-Aug-2024,CUST22963,Sagar Chauhan,25,Ludhiana,Punjab,North,Mobiles & Accessories,Power Bank,MOB-POW297,2,3299,6598,APPONLY,527.84,0.18,6070.16,1092.63,Credit Card,Delivered,Mobile App,Kavya Deshmukh,India Post,4,4,4757.71,1312.45,0.2162,82.00,7244.79
IN240802461,11-Aug-2024,CUST62412,Shaurya Chauhan,40,Jaipur,Rajasthan,North,Fashion,Handbag,FAS-HAN919,3,1399,4197,No Coupon,0.00,0.12,4197.00,503.64,Debit Card,Shipped,Mobile App,Priya Nair,Ecom Express,3,,2490.83,1706.17,0.4065,79.00,4779.64
IN240800015,12-Aug-2024,CUST92858,Deepak Kapoor,54,Bhubaneswar,Odisha,East,Books & Stationery,Notebook Pack,BOO-NOT578,3,434,1302,PAYDAY15,195.30,0.18,1106.70,199.21,Wallet,Delivered,Mobile App,Rohan Mehta,Xpressbees,3,3,857.39,249.31,0.2253,101.00,1406.91
IN240800528,12-Aug-2024,CUST73004,Tanvi Pawar,29,Kochi,Kerala,South,Mobiles & Accessories,Power Bank,MOB-POW304,1,3099,3099,PAYDAY15,464.85,0.18,2634.15,474.15,Net Banking,Delivered,Mobile App,Isha Gupta,Ecom Express,3,5,2358.35,275.80,0.1047,141.00,3249.30
IN240801123,12-Aug-2024,CUST70808,Manish Verma,30,Thiruvananthapuram,Kerala,South,Grocery & Gourmet,Tea Pack,GRO-TEA340,2,637,1274,FREESHIP,0.00,0.18,1274.00,229.32,Wallet,Delivered,Website,Neha Patel,Xpressbees,2,3,882.63,391.37,0.3072,121.00,1624.32
IN240801460,12-Aug-2024,CUST64862,Kavya Ghosh,41,Mysuru,Karnataka,South,Sports & Fitness,Cricket Bat,SPO-CRI771,3,5599,16797,WELCOME100,100.00,0.18,16697.00,3005.46,UPI,Delivered,Mobile App,Deepak Yadav,Blue Dart,3,5,11076.53,5620.47,0.3366,128.00,19830.46
IN240800028,13-Aug-2024,CUST61072,Kiara Chauhan,37,Nagpur,Maharashtra,West,Mobiles & Accessories,Power Bank,MOB-POW904,2,1899,3798,PAYDAY15,569.70,0.12,3228.30,387.40,Debit Card,Delivered,Mobile App,Sneha Kulkarni,DTDC,4,5,2939.15,289.15,0.0896,114.00,3729.70
IN240800615,13-Aug-2024,CUST87104,Pooja Bhatia,28,Nagpur,Maharashtra,West,Books & Stationery,Kids Story Book,BOO-KID951,2,520,1040,No Coupon,0.00,0.18,1040.00,187.20,UPI,Shipped,Mobile App,Sneha Kulkarni,Shadowfax,4,,794.95,245.05,0.2356,103.00,1330.20
IN240800633,13-Aug-2024,CUST88032,Janhavi Shinde,30,Surat,Gujarat,West,Mobiles & Accessories,Phone Cover,MOB-PHO445,1,890,890,FREESHIP,0.00,0.12,890.00,106.80,COD,Returned,Social Commerce,Rahul Verma,India Post,3,5,765.24,124.76,0.1402,97.00,1093.80
IN240801490,13-Aug-2024,CUST92898,Kiara Ghosh,22,Bengaluru,Karnataka,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU770,1,1599,1599,APPONLY,127.92,0.18,1471.08,264.79,Credit Card,Delivered,Social Commerce,Rahul Verma,Ecom Express,7,3,1191.27,279.81,0.1902,94.00,1829.87
IN240801950,13-Aug-2024,CUST62809,Mansi More,58,Bengaluru,Karnataka,South,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY392,2,1199,2398,FESTIVE10,239.80,0.05,2158.20,107.91,Wallet,Shipped,Website,Deepak Yadav,Shadowfax,1,,1659.09,499.11,0.2313,81.00,2347.11
IN240800174,14-Aug-2024,CUST85024,Aadhya Kumar,29,Mysuru,Karnataka,South,Home & Kitchen,Pressure Cooker,HOM-PRE264,1,1999,1999,APPONLY,159.92,0.18,1839.08,331.03,COD,Delivered,Social Commerce,Karan Malhotra,Shadowfax,2,2,1209.90,629.18,0.3421,90.00,2260.11
IN240801928,14-Aug-2024,CUST65206,Neha Mehta,36,Vadodara,Gujarat,West,Sports & Fitness,Running Shoes,SPO-RUN775,3,5299,15897,MEGADEAL,2861.46,0.18,13035.54,2346.40,UPI,Delivered,Mobile App,Anjali Joshi,Xpressbees,3,2,12299.22,736.32,0.0565,168.00,15549.94
IN240802306,14-Aug-2024,CUST96177,Neha Reddy,36,Indore,Madhya Pradesh,Central,Fashion,Handbag,FAS-HAN846,1,2899,2899,MEGADEAL,521.82,0.12,2377.18,285.26,UPI,Delivered,Mobile App,Sagar Pawar,Delhivery,5,4,1935.22,441.96,0.1859,137.00,2799.44
IN240800384,15-Aug-2024,CUST50670,Rutuja Ansari,20,Nagpur,Maharashtra,West,Electronics,Bluetooth Speaker,ELE-BLU815,4,8399,33596,PAYDAY15,5039.40,0.18,28556.60,5140.19,Credit Card,Delivered,Mobile App,Neha Patel,Delhivery,4,4,27966.86,589.74,0.0207,115.00,33811.79
IN240801651,15-Aug-2024,CUST60309,Deepak Gupta,32,Lucknow,Uttar Pradesh,North,Books & Stationery,Exam Prep Book,BOO-EXA391,1,623,623,APPONLY,49.84,0.05,573.16,28.66,COD,Shipped,Mobile App,Deepak Yadav,Blue Dart,2,,463.08,110.08,0.1921,61.00,662.82
IN240800281,16-Aug-2024,CUST13091,Aadhya Chatterjee,48,Bengaluru,Karnataka,South,Sports & Fitness,Cricket Bat,SPO-CRI986,1,1699,1699,No Coupon,0.00,0.12,1699.00,203.88,Debit Card,Cancelled,Website,Swati Mishra,Delhivery,5,,990.39,708.61,0.4171,0.00,1902.88
IN240800782,16-Aug-2024,CUST62600,Riya Shaikh,21,Ludhiana,Punjab,North,Fashion,Jeans,FAS-JEA726,1,2599,2599,PAYDAY15,389.85,0.18,2209.15,397.65,UPI,Returned,Social Commerce,Vikram Singh,DTDC,3,4,1838.31,370.84,0.1679,128.00,2734.80
IN240801451,16-Aug-2024,CUST49240,Atharv Kapoor,22,Patna,Bihar,East,Books & Stationery,Kids Story Book,BOO-KID847,2,124,248,MEGADEAL,44.64,0.05,203.36,10.17,UPI,Delivered,Mobile App,Priya Nair,DTDC,3,2,149.25,54.11,0.2661,150.00,363.53
IN240802254,16-Aug-2024,CUST20628,Sneha Iyer,20,Ranchi,Jharkhand,East,Mobiles & Accessories,Smartphone,MOB-SMA334,2,22199,44398,No Coupon,0.00,0.18,44398.00,7991.64,Credit Card,Delivered,Mobile App,Vikram Singh,Shadowfax,1,2,35389.49,9008.51,0.2029,94.00,52483.64
IN240802481,16-Aug-2024,CUST82354,Tanvi Chatterjee,43,Chennai,Tamil Nadu,South,Books & Stationery,Kids Story Book,BOO-KID770,2,213,426,DIWALI20,85.20,0.18,340.80,61.34,Credit Card,Shipped,Website,Anjali Joshi,DTDC,3,,320.98,19.82,0.0582,163.00,565.14
IN240800046,17-Aug-2024,CUST94992,Shruti Kumar,29,Delhi,Delhi,North,Electronics,Keyboard,ELE-KEY755,1,2399,2399,No Coupon,0.00,0.18,2399.00,431.82,UPI,Delivered,Marketplace,Priya Nair,DTDC,6,3,1983.28,415.72,0.1733,140.00,2970.82
IN240800088,17-Aug-2024,CUST46723,Kavya Chauhan,57,Mumbai,Maharashtra,West,Books & Stationery,Exam Prep Book,BOO-EXA212,1,994,994,No Coupon,0.00,0.12,994.00,119.28,UPI,Shipped,Mobile App,Rohan Mehta,Blue Dart,1,,593.19,400.81,0.4032,92.00,1205.28
IN240800939,17-Aug-2024,CUST90463,Tanvi Pawar,54,Pune,Maharashtra,West,Fashion,Men T-Shirt,FAS-MEN445,2,1299,2598,APPONLY,207.84,0.18,2390.16,430.23,Credit Card,Delivered,Mobile App,Rahul Verma,Shadowfax,5,4,1520.11,870.05,0.3640,167.00,2987.39
IN240801079,17-Aug-2024,CUST79106,Pranav Chauhan,52,Chennai,Tamil Nadu,South,Fashion,Saree,FAS-SAR938,1,1099,1099,No Coupon,0.00,0.12,1099.00,131.88,UPI,Delivered,Marketplace,Deepak Yadav,DTDC,1,4,691.95,407.05,0.3704,160.00,1390.88
IN240801417,17-Aug-2024,CUST72710,Rudra Saxena,54,Chennai,Tamil Nadu,South,Fashion,Women Kurti,FAS-WOM530,2,1699,3398,DIWALI20,679.60,0.18,2718.40,489.31,Wallet,Shipped,Marketplace,Isha Gupta,Shadowfax,2,,2005.02,713.38,0.2624,168.00,3375.71
IN240801667,17-Aug-2024,CUST80765,Akshay Kadam,42,Gurugram,Haryana,North,Fashion,Men T-Shirt,FAS-MEN555,1,1499,1499,DIWALI20,299.80,0.18,1199.20,215.86,UPI,Shipped,Website,Kavya Deshmukh,Blue Dart,1,,982.47,216.73,0.1807,111.00,1526.06
IN240801823,17-Aug-2024,CUST28083,Janhavi Kapoor,41,Ranchi,Jharkhand,East,Books & Stationery,Pen Set,BOO-PEN649,1,273,273,PAYDAY15,40.95,0.12,232.05,27.85,Credit Card,Returned,Website,Isha Gupta,India Post,2,4,170.57,61.48,0.2649,128.00,387.90
IN240802430,17-Aug-2024,CUST28753,Aditya Malhotra,35,Indore,Madhya Pradesh,Central,Electronics,Keyboard,ELE-KEY620,1,3299,3299,No Coupon,0.00,0.12,3299.00,395.88,Wallet,Delivered,Mobile App,Karan Malhotra,India Post,3,5,2750.84,548.16,0.1662,171.00,3865.88
IN240800091,18-Aug-2024,CUST73783,Shaurya Pillai,46,Nagpur,Maharashtra,West,Fashion,Handbag,FAS-HAN888,2,3599,7198,No Coupon,0.00,0.12,7198.00,863.76,UPI,Delivered,Mobile App,Manish Iyer,Blue Dart,2,4,4477.45,2720.55,0.3780,150.00,8211.76
IN240800215,18-Aug-2024,CUST93185,Pooja Kulkarni,26,Kolkata,West Bengal,East,Grocery & Gourmet,Spices Combo,GRO-SPI941,1,701,701,No Coupon,0.00,0.18,701.00,126.18,UPI,Delivered,Mobile App,Neha Patel,DTDC,1,3,498.90,202.10,0.2883,134.00,961.18
IN240801232,18-Aug-2024,CUST17178,Sagar Gaikwad,55,Bhopal,Madhya Pradesh,Central,Sports & Fitness,Yoga Mat,SPO-YOG851,2,1299,2598,No Coupon,0.00,0.18,2598.00,467.64,COD,Returned,Website,Sneha Kulkarni,India Post,7,5,1654.68,943.32,0.3631,118.00,3183.64
IN240801638,18-Aug-2024,CUST43642,Myra Jadhav,27,Mysuru,Karnataka,South,Electronics,Wireless Mouse,ELE-WIR222,1,675,675,No Coupon,0.00,0.12,675.00,81.00,Wallet,Delivered,Mobile App,Rahul Verma,Ecom Express,4,5,509.16,165.84,0.2457,118.00,874.00
IN240801907,18-Aug-2024,CUST17000,Rajesh Rathod,25,Noida,Uttar Pradesh,North,Books & Stationery,Pen Set,BOO-PEN825,3,113,339,FESTIVE10,33.90,0.12,305.10,36.61,COD,Delivered,Website,Neha Patel,Shadowfax,2,5,213.27,91.83,0.3010,127.00,468.71
IN240802164,18-Aug-2024,CUST32688,Siddharth Yadav,40,Jaipur,Rajasthan,North,Fashion,Handbag,FAS-HAN249,1,1899,1899,DIWALI20,379.80,0.18,1519.20,273.46,Credit Card,Shipped,Mobile App,Sagar Pawar,Shadowfax,1,,1186.09,333.11,0.2193,85.00,1877.66
IN240802429,18-Aug-2024,CUST71112,Aadhya Agarwal,29,Hyderabad,Telangana,South,Grocery & Gourmet,Basmati Rice 5kg,GRO-BAS957,1,606,606,WELCOME100,100.00,0.12,506.00,60.72,Wallet,Delivered,Mobile App,Tanvi Jadhav,Delhivery,3,5,438.44,67.56,0.1335,87.00,653.72
IN240800927,19-Aug-2024,CUST68467,Rudra Yadav,41,Ranchi,Jharkhand,East,Books & Stationery,Pen Set,BOO-PEN108,2,121,242,APPONLY,19.36,0.18,222.64,40.08,Debit Card,Delivered,Marketplace,Sagar Pawar,Shadowfax,2,5,143.95,78.69,0.3534,157.00,419.72
IN240801606,19-Aug-2024,CUST34868,Vihaan Tiwari,51,Bhubaneswar,Odisha,East,Beauty & Personal Care,Hair Oil,BEA-HAI941,1,240,240,WELCOME100,48.00,0.18,192.00,34.56,UPI,Delivered,Mobile App,Tanvi Jadhav,Delhivery,2,4,184.56,7.44,0.0387,111.00,337.56
IN240801879,19-Aug-2024,CUST56609,Manish Shinde,31,Mumbai,Maharashtra,West,Grocery & Gourmet,Dry Fruits Pack,GRO-DRY810,2,1499,2998,PAYDAY15,449.70,0.05,2548.30,127.42,Debit Card,Delivered,Mobile App,Tanvi Jadhav,DTDC,4,5,1842.35,705.95,0.2770,114.00,2789.72
IN240802437,19-Aug-2024,CUST11759,Payal Jadhav,38,Nagpur,Maharashtra,West,Electronics,Wireless Mouse,ELE-WIR311,1,937,937,FESTIVE10,93.70,0.18,843.30,151.79,UPI,Delivered,Mobile App,Isha Gupta,Ecom Express,5,4,769.19,74.11,0.0879,88.00,1083.09
IN240800305,20-Aug-2024,CUST91945,Pooja Singh,55,Visakhapatnam,Andhra Pradesh,South,Fashion,Saree,FAS-SAR220,2,3199,6398,No Coupon,0.00,0.12,6398.00,767.76,Debit Card,Delivered,Marketplace,Anjali Joshi,DTDC,3,4,4813.77,1584.23,0.2476,137.00,7302.76
IN240800735,20-Aug-2024,CUST90200,Rahul Bansal,21,Gurugram,Haryana,North,Grocery & Gourmet,Spices Combo,GRO-SPI559,2,620,1240,FREESHIP,0.00,0.18,1240.00,223.20,COD,Delivered,Marketplace,Tanvi Jadhav,Xpressbees,3,3,796.00,444.00,0.3581,177.00,1640.20
IN240800841,20-Aug-2024,CUST23804,Anika Saxena,32,Bhopal,Madhya Pradesh,Central,Fashion,Saree,FAS-SAR372,1,4399,4399,No Coupon,0.00,0.12,4399.00,527.88,UPI,Delivered,Website,Rahul Verma,Xpressbees,3,5,2634.50,1764.50,0.4011,114.00,5040.88
IN240801122,20-Aug-2024,CUST89535,Kiara Sharma,47,Jaipur,Rajasthan,North,Home & Kitchen,Mixer Grinder,HOM-MIX832,1,6799,6799,DIWALI20,1359.80,0.12,5439.20,652.70,COD,Delivered,Website,Kavya Deshmukh,Delhivery,4,5,5113.98,325.22,0.0598,103.00,6194.90
IN240801214,20-Aug-2024,CUST65922,Atharv Ansari,46,Ranchi,Jharkhand,East,Home & Kitchen,Cookware Set,HOM-COO101,3,7599,22797,PAYDAY15,3419.55,0.12,19377.45,2325.29,Credit Card,Delivered,Social Commerce,Kavya Deshmukh,Xpressbees,1,2,14926.53,4450.92,0.2297,115.00,21817.74
IN240800170,21-Aug-2024,CUST29695,Rudra Mishra,39,Guwahati,Assam,North East,Home & Kitchen,Bedsheet Set,HOM-BED731,1,1299,1299,PAYDAY15,194.85,0.18,1104.15,198.75,Debit Card,Delivered,Mobile App,Nikhil Bansal,Delhivery,2,4,933.64,170.51,0.1544,171.00,1473.90
IN240800662,21-Aug-2024,CUST14547,Rohan Mishra,53,Surat,Gujarat,West,Grocery & Gourmet,Spices Combo,GRO-SPI810,2,338,676,PAYDAY15,101.40,0.18,574.60,103.43,COD,Delivered,Website,Pooja Reddy,Ecom Express,2,1,499.61,74.99,0.1305,172.00,850.03
IN240801031,21-Aug-2024,CUST47122,Aadhya Bhatia,30,Thiruvananthapuram,Kerala,South,Fashion,Saree,FAS-SAR997,2,2899,5798,DIWALI20,1159.60,0.18,4638.40,834.91,Credit Card,Delivered,Website,Manish Iyer,Ecom Express,1,5,4428.46,209.94,0.0453,124.00,5597.31
IN240801133,21-Aug-2024,CUST21702,Isha Deshmukh,20,Vijayawada,Andhra Pradesh,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU242,1,7499,7499,APPONLY,599.92,0.18,6899.08,1241.83,Credit Card,Delivered,Website,Sneha Kulkarni,Delhivery,3,5,5945.79,953.29,0.1382,82.00,8222.91
IN240801958,21-Aug-2024,CUST81432,Anika Kulkarni,26,Visakhapatnam,Andhra Pradesh,South,Home & Kitchen,Water Purifier,HOM-WAT679,2,18799,37598,WELCOME100,100.00,0.12,37498.00,4499.76,Wallet,Delivered,Website,Kavya Deshmukh,India Post,3,3,26304.29,11193.71,0.2985,82.00,42079.76
IN240800004,22-Aug-2024,CUST61615,Suresh Kapoor,38,Bengaluru,Karnataka,South,Sports & Fitness,Fitness Band,SPO-FIT631,2,5599,11198,APPONLY,895.84,0.18,10302.16,1854.39,Credit Card,Delivered,Mobile App,Priya Nair,India Post,2,3,8534.57,1767.59,0.1716,161.00,12317.55
IN240800447,22-Aug-2024,CUST84558,Ishaan Chauhan,52,Nashik,Maharashtra,West,Electronics,Laptop,ELE-LAP873,1,109399,109399,NEWYEAR10,10939.90,0.12,98459.10,11815.09,UPI,Delivered,Marketplace,Pooja Reddy,Blue Dart,5,4,79449.59,19009.51,0.1931,84.00,110358.19
IN240801335,22-Aug-2024,CUST76050,Arjun Deshmukh,52,Patna,Bihar,East,Fashion,Handbag,FAS-HAN298,1,993,993,WELCOME100,100.00,0.12,893.00,107.16,Debit Card,Shipped,Website,Pooja Reddy,India Post,3,,661.67,231.33,0.2590,133.00,1133.16
IN240801755,22-Aug-2024,CUST35300,Amit Rathod,29,Jaipur,Rajasthan,North,Home & Kitchen,Pressure Cooker,HOM-PRE746,1,3799,3799,DIWALI20,759.80,0.18,3039.20,547.06,Debit Card,Shipped,Website,Karan Malhotra,Blue Dart,5,,2681.10,358.10,0.1178,72.00,3658.26
IN240802009,22-Aug-2024,CUST83484,Arjun Das,51,Chennai,Tamil Nadu,South,Mobiles & Accessories,Phone Cover,MOB-PHO506,3,581,1743,No Coupon,0.00,0.18,1743.00,313.74,UPI,Delivered,Mobile App,Kavya Deshmukh,India Post,2,5,1319.58,423.42,0.2429,133.00,2189.74
IN240802455,22-Aug-2024,CUST26564,Karan Bhatia,22,Nashik,Maharashtra,West,Beauty & Personal Care,Shampoo,BEA-SHA899,1,711,711,No Coupon,0.00,0.12,711.00,85.32,Debit Card,Delivered,Marketplace,Amit Sharma,DTDC,7,3,509.82,201.18,0.2830,81.00,877.32
IN240801137,23-Aug-2024,CUST50037,Aditya Gaikwad,48,Mysuru,Karnataka,South,Mobiles & Accessories,Bluetooth Earbuds,MOB-BLU915,3,5399,16197,No Coupon,0.00,0.18,16197.00,2915.46,Credit Card,Delivered,Mobile App,Vikram Singh,DTDC,2,5,12723.88,3473.12,0.2144,121.00,19233.46
IN240801552,23-Aug-2024,CUST82329,Nisha Nair,48,Patna,Bihar,East,Beauty & Personal Care,Skin Cream,BEA-SKI535,1,994,994,WELCOME100,100.00,0.18,894.00,160.92,Credit Card,Delivered,Mobile App,Anjali Joshi,India Post,2,5,692.74,201.26,0.2251,80.00,1134.92
IN240801863,23-Aug-2024,CUST90685,Pranav Banerjee,24,Lucknow,Uttar Pradesh,North,Sports & Fitness,Fitness Band,SPO-FIT525,3,2899,8697,PAYDAY15,1304.55,0.12,7392.45,887.09,COD,Delivered,Website,Pooja Reddy,Delhivery,4,4,6424.43,968.02,0.1309,167.00,8446.54
IN240801884,23-Aug-2024,CUST61480,Rudra Shaikh,36,Indore,Madhya Pradesh,Central,Electronics,Keyboard,ELE-KEY718,1,1899,1899,No Coupon,0.00,0.12,1899.00,227.88,UPI,Returned,Marketplace,Vikram Singh,India Post,3,5,1532.33,366.67,0.1931,162.00,2288.88
IN240801960,23-Aug-2024,CUST96707,Omkar Deshmukh,26,Guwahati,Assam,North East,Mobiles & Accessories,Smartphone,MOB-SMA363,1,39999,39999,PAYDAY15,5999.85,0.18,33999.15,6119.85,Wallet,Delivered,Marketplace,Anjali Joshi,Ecom Express,4,5,30371.69,3627.46,0.1067,146.00,40265.00
IN240802003,23-Aug-2024,CUST54830,Rutuja Das,41,Indore,Madhya Pradesh,Central,Books & Stationery,Notebook Pack,BOO-NOT824,1,317,317,PAYDAY15,47.55,0.05,269.45,13.47,UPI,Delivered,Mobile App,Swati Mishra,DTDC,3,5,209.94,59.51,0.2209,157.00,439.92
IN240802197,23-Aug-2024,CUST99425,Priya Kadam,42,Patna,Bihar,East,Electronics,Laptop,ELE-LAP554,1,85199,85199,No Coupon,0.00,0.12,85199.00,10223.88,UPI,Delivered,Website,Karan Malhotra,Xpressbees,5,4,63376.12,21822.88,0.2561,102.00,95524.88
IN240800131,24-Aug-2024,CUST60477,Sai Banerjee,41,Hyderabad,Telangana,South,Home & Kitchen,Mixer Grinder,HOM-MIX695,1,6599,6599,WELCOME100,100.00,0.12,6499.00,779.88,COD,Delivered,Mobile App,Kavya Deshmukh,Delhivery,3,4,4592.86,1906.14,0.2933,90.00,7368.88
IN240800464,24-Aug-2024,CUST52971,Nisha Kulkarni,23,Jaipur,Rajasthan,North,Mobiles & Accessories,Smartphone,MOB-SMA711,2,49999,99998,DIWALI20,19999.60,0.18,79998.40,14399.71,UPI,Delivered,Social Commerce,Swati Mishra,Xpressbees,4,4,83138.90,-3140.50,-0.0393,140.00,94538.11
IN240802487,24-Aug-2024,CUST47505,Kabir Tiwari,50,Visakhapatnam,Andhra Pradesh,South,Fashion,Handbag,FAS-HAN640,2,3799,7598,No Coupon,0.00,0.12,7598.00,911.76,UPI,Returned,Marketplace,Rohan Mehta,Xpressbees,2,4,4934.74,2663.26,0.3505,116.00,8625.76
IN240800362,25-Aug-2024,CUST68925,Neha Jadhav,20,Pune,Maharashtra,West,Beauty & Personal Care,Shampoo,BEA-SHA753,1,538,538,NEWYEAR10,53.80,0.18,484.20,87.16,UPI,Shipped,Website,Anjali Joshi,Shadowfax,3,,326.10,158.10,0.3265,106.00,677.36
IN240801564,25-Aug-2024,CUST68067,Pranav Saxena,55,Coimbatore,Tamil Nadu,South,Home & Kitchen,Air Fryer,HOM-AIR607,1,9099,9099,No Coupon,0.00,0.18,9099.00,1637.82,COD,Delivered,Website,Isha Gupta,DTDC,2,5,5362.95,3736.05,0.4106,68.00,10804.82
IN240801773,25-Aug-2024,CUST55430,Vihaan Reddy,33,Mumbai,Maharashtra,West,Fashion,Sneakers,FAS-SNE399,1,2199,2199,PAYDAY15,329.85,0.18,1869.15,336.45,Credit Card,Delivered,Social Commerce,Neha Patel,Blue Dart,3,3,1525.93,343.22,0.1836,144.00,2349.60
IN240802039,25-Aug-2024,CUST96617,Kabir Reddy,34,Hyderabad,Telangana,South,Home & Kitchen,Air Fryer,HOM-AIR827,1,13099,13099,WELCOME100,100.00,0.18,12999.00,2339.82,COD,Delivered,Marketplace,Tanvi Jadhav,Delhivery,3,4,9648.85,3350.15,0.2577,66.00,15404.82
IN240802064,25-Aug-2024,CUST59826,Meera Saxena,51,Nagpur,Maharashtra,West,Sports & Fitness,Running Shoes,SPO-RUN196,2,2999,5998,WELCOME100,100.00,0.18,5898.00,1061.64,COD,Delivered,Website,Sneha Kulkarni,Delhivery,3,3,4411.87,1486.13,0.2520,80.00,7039.64
IN240800242,26-Aug-2024,CUST96391,Vikram Pillai,29,Bengaluru,Karnataka,South,Mobiles & Accessories,Power Bank,MOB-POW861,2,2699,5398,FREESHIP,0.00,0.18,5398.00,971.64,UPI,Delivered,Website,Tanvi Jadhav,DTDC,2,3,4399.77,998.23,0.1849,172.00,6541.64
IN240801447,26-Aug-2024,CUST57090,Payal Mishra,44,Pune,Maharashtra,West,Mobiles & Accessories,Tempered Glass,MOB-TEM386,1,439,439,No Coupon,0.00,0.18,439.00,79.02,UPI,Shipped,Mobile App,Rahul Verma,India Post,4,,340.92,98.08,0.2234,113.00,631.02
IN240801880,26-Aug-2024,CUST95141,Kiara Tiwari,30,Mumbai,Maharashtra,West,Electronics,Tablet,ELE-TAB532,1,12899,12899,FESTIVE10,1289.90,0.12,11609.10,1393.09,Credit Card,Delivered,Mobile App,Rohan Mehta,DTDC,4,1,10641.62,967.48,0.0833,158.00,13160.19
IN240800183,27-Aug-2024,CUST21624,Nisha Kulkarni,18,Ahmedabad,Gujarat,West,Home & Kitchen,Cookware Set,HOM-COO500,1,3099,3099,No Coupon,0.00,0.12,3099.00,371.88,UPI,Delivered,Website,Swati Mishra,Shadowfax,7,4,1998.33,1100.67,0.3552,97.00,3567.88
IN240800944,27-Aug-2024,CUST76262,Amit Yadav,55,Nashik,Maharashtra,West,Home & Kitchen,Pressure Cooker,HOM-PRE720,1,3199,3199,WELCOME100,100.00,0.12,3099.00,371.88,COD,Delivered,Website,Kavya Deshmukh,India Post,3,4,2421.67,677.33,0.2186,115.00,3585.88
IN240800983,27-Aug-2024,CUST60700,Shruti Qureshi,20,Patna,Bihar,East,Grocery & Gourmet,Coffee Pack,GRO-COF384,1,957,957,FESTIVE10,95.70,0.12,861.30,103.36,UPI,Cancelled,Mobile App,Amit Sharma,Shadowfax,3,,696.65,164.65,0.1912,0.00,964.66
IN240801115,27-Aug-2024,CUST70868,Swati Pawar,26,Ranchi,Jharkhand,East,Electronics,Wireless Mouse,ELE-WIR595,1,2199,2199,No Coupon,0.00,0.12,2199.00,263.88,UPI,Delivered,Website,Karan Malhotra,Delhivery,3,4,1851.56,347.44,0.1580,61.00,2523.88
IN240800150,28-Aug-2024,CUST81191,Shaurya Pillai,33,Vadodara,Gujarat,West,Sports & Fitness,Fitness Band,SPO-FIT199,1,1999,1999,APPONLY,159.92,0.12,1839.08,220.69,UPI,Shipped,Marketplace,Karan Malhotra,India Post,6,,1170.01,669.07,0.3638,163.00,2222.77
IN240800247,28-Aug-2024,CUST59669,Anaya Ansari,26,Chennai,Tamil Nadu,South,Electronics,Laptop,ELE-LAP133,1,90499,90499,MEGADEAL,16289.82,0.12,74209.18,8905.10,Wallet,Delivered,Website,Sneha Kulkarni,Blue Dart,3,5,77656.01,-3446.83,-0.0464,163.00,83277.28
IN240800415,28-Aug-2024,CUST97791,Vihaan Iyer,45,Patna,Bihar,East,Fashion,Women Kurti,FAS-WOM405,1,2199,2199,No Coupon,0.00,0.12,2199.00,263.88,COD,Delivered,Marketplace,Swati Mishra,DTDC,2,2,1388.66,810.34,0.3685,119.00,2581.88
IN240801653,28-Aug-2024,CUST64280,Myra Mehta,43,Ranchi,Jharkhand,East,Sports & Fitness,Cricket Bat,SPO-CRI170,1,1599,1599,No Coupon,0.00,0.12,1599.00,191.88,Credit Card,Shipped,Social Commerce,Nikhil Bansal,India Post,3,,1159.69,439.31,0.2747,93.00,1883.88
